actor	text_id	fr	filename	line	notes	flags
GUYBRUSH	32766	▫︎Morska▫︎Małpa przyniosła mi przygodę i sławę! Czuję, że to dobry omen.	AbandonedShip.dinky	342
GUYBRUSH	32767	Albo to, albo ten zapomniany wrak statku wyrzucony na plażę jest wysoce symboliczny.	AbandonedShip.dinky	343
GUYBRUSH	32768	“▫︎Morska▫︎Małpa”. Łał!	AbandonedShip.dinky	348
GUYBRUSH	32769	To straszna czaszka.	AbandonedShip.dinky	359
GUYBRUSH	32770	Murray? Czy to ty? Przepraszam, że cię spłaszczyłem.	AbandonedShip.dinky	362
GUYBRUSH	32771	Och. To tylko straszna czaszka.	AbandonedShip.dinky	366
GUYBRUSH	32772	Zachowam ją na Halloween.	AbandonedShip.dinky	367
HOVER	11655	Podnieś czaszkę	AbandonedShip.dinky	371
HOVER	11656	Uderz w czaszkę	AbandonedShip.dinky	377
HOVER	11657	Myśl się nad zadaniem, które masz do wykonania	AbandonedShip.dinky	389
HOVER	11658	Wspominaj Morską Małpę	AbandonedShip.dinky	389
HOVER	11659	Zbadaj wrak	AbandonedShip.dinky	389
GUYBRUSH	32773	Ludzie cały czas naprawiają statki. Jak trudne może to być?	AbandonedShip.dinky	393
GUYBRUSH	32774	Nie mam pojęcia, jak ją naprawić.	AbandonedShip.dinky	395
GUYBRUSH	32775	Bardzo bym chciał, żeby stara dziewczyna znów zaczęła biegać. To byłby świetny projekt na lato.	AbandonedShip.dinky	399
GUYBRUSH	32776	Nie wiem czy nazwać to “wrakiem” czy “katastrofą”.	AbandonedShip.dinky	401
GUYBRUSH	32777	Współczuj pechowemu kapitanowi.	AbandonedShip.dinky	401
HOVER	11660	Ostra postrzępiona skała	AbandonedShip.dinky	409
GUYBRUSH	32778	Odwieczna bitwa, skała kontra kadłub zawsze kończy się tylko w jeden sposób.	AbandonedShip.dinky	411
HOVER	11661	Skały przybrzeżne	AbandonedShip.dinky	421
GUYBRUSH	32779	Skały dookoła są zdradliwe. Muszę uważać, żeby nie ukłuć się w palec.	AbandonedShip.dinky	423
HOVER	11663	Rozmawiaj z Elaine	AbandonedShip.dinky	521
TEXT	20299	Test achievement	AchievementHelpers.dinky	5
TEXT	20726	Test	AchievementHelpers.dinky	6
TEXT	20602	Started The Game Five Times	AchievementHelpers.dinky	8		DELETE
TEXT	20727	Beginner Player	AchievementHelpers.dinky	8		DELETE
TEXT	20603	Started The Game One Hundred Times	AchievementHelpers.dinky	9		DELETE
TEXT	20728	Master Player	AchievementHelpers.dinky	9		DELETE
TEXT	20604	Started The Game Five Hundred Times	AchievementHelpers.dinky	10		DELETE
TEXT	20729	Mega Player	AchievementHelpers.dinky	10		DELETE
TEXT	20605	Started Part One	AchievementHelpers.dinky	12
TEXT	20730	Część pierwsza	AchievementHelpers.dinky	12
TEXT	20606	Rozpoczęła się Część druga	AchievementHelpers.dinky	13
TEXT	20731	Część druga	AchievementHelpers.dinky	13
TEXT	20607	Rozpoczęła się Część trzecia	AchievementHelpers.dinky	14
TEXT	20732	Część trzecia	AchievementHelpers.dinky	14
TEXT	20608	Rozpoczęła się Część czwarta	AchievementHelpers.dinky	15
TEXT	20733	Część czwarta	AchievementHelpers.dinky	15
TEXT	20609	Rozpoczęła się Część piąta	AchievementHelpers.dinky	16
TEXT	20734	Część piąta	AchievementHelpers.dinky	16
TEXT	20610	Answered Five Trivia Questions Correctly	AchievementHelpers.dinky	18		DELETE
TEXT	20735	Trivia Starter	AchievementHelpers.dinky	18		DELETE
TEXT	20611	Answered Ten Trivia Questions Correctly	AchievementHelpers.dinky	19
TEXT	20736	Trivia Go Getter	AchievementHelpers.dinky	19
TEXT	20612	Answered Twenty-Five Trivia Questions Correctly	AchievementHelpers.dinky	20
TEXT	20737	Trivia Master	AchievementHelpers.dinky	20
TEXT	20613	Answered Fifty Trivia Questions Correctly	AchievementHelpers.dinky	21
TEXT	20738	Trivia Grand Master	AchievementHelpers.dinky	21
TEXT	20614	Answered Seventy-Five Trivia Questions Correctly	AchievementHelpers.dinky	22
TEXT	20739	Trivia Lord	AchievementHelpers.dinky	22
TEXT	20615	Answered One Hundred Trivia Questions Correctly	AchievementHelpers.dinky	23
TEXT	20740	Trivia Overlord	AchievementHelpers.dinky	23
TEXT	20616	Collected More Than Twenty Trivia Cards	AchievementHelpers.dinky	25
TEXT	20741	Card Collector	AchievementHelpers.dinky	25
TEXT	20617	Finished The Game Without Hints	AchievementHelpers.dinky	26		DELETE
TEXT	20742	Classic Gamer	AchievementHelpers.dinky	26		DELETE
TEXT	20618	Returned To The World You Know	AchievementHelpers.dinky	27
TEXT	20743	I Don’t Believe	AchievementHelpers.dinky	27
TEXT	20619	Died For Real	AchievementHelpers.dinky	28
TEXT	20744	Dead Dead Dead	AchievementHelpers.dinky	28
TEXT	20620	Fulfilled Your Restroom Obligations	AchievementHelpers.dinky	30
TEXT	20745	Pegleg	AchievementHelpers.dinky	30
TEXT	20621	Shared Your Luck	AchievementHelpers.dinky	31
TEXT	20746	Lucky Duck	AchievementHelpers.dinky	31
TEXT	20622	Attempted To Steal The Cook’s Mop	AchievementHelpers.dinky	33
TEXT	20747	Mop Heist	AchievementHelpers.dinky	33
TEXT	20623	Told Everyone On Mêlée Island That You Are Looking For The Secret	AchievementHelpers.dinky	34
TEXT	20748	Bragging	AchievementHelpers.dinky	34
TEXT	20624	Thoroughly Examined All Of Wally’s Stock	AchievementHelpers.dinky	35
TEXT	20749	Cartography Nerd	AchievementHelpers.dinky	35
TEXT	20625	Przekonaj Cobba, aby opowiedział o LOOM	AchievementHelpers.dinky	36
TEXT	20750	Fan Service	AchievementHelpers.dinky	36
TEXT	20626	Freed Otis	AchievementHelpers.dinky	37
TEXT	20751	Hey Wait!	AchievementHelpers.dinky	37
TEXT	20627	Zostałem zatrudniony ze wszystkimi czterema głowami mopa	AchievementHelpers.dinky	38
TEXT	20752	Mop Top	AchievementHelpers.dinky	38
TEXT	20628	Listed Every Mess On The First Swab’s Report	AchievementHelpers.dinky	40
TEXT	20753	Neat Freak	AchievementHelpers.dinky	40
TEXT	20629	Braved The Scorched Alaska	AchievementHelpers.dinky	41
TEXT	20754	Hot Headed	AchievementHelpers.dinky	41
TEXT	20630	Swabbed The Hold Twenty Times	AchievementHelpers.dinky	42
TEXT	20755	Super Swabbie	AchievementHelpers.dinky	42
TEXT	20632	Decked Out The Sea Monkey II With Spooky Skulls	AchievementHelpers.dinky	45		UPDATE
TEXT	20757	Tight Ship	AchievementHelpers.dinky	45
TEXT	20633	Got To The Heart Of The Problem	AchievementHelpers.dinky	46
TEXT	20758	Not Bitter	AchievementHelpers.dinky	46
TEXT	20634	Explored The Entire Ocean Floor	AchievementHelpers.dinky	48
TEXT	20759	Deep Sea Diver	AchievementHelpers.dinky	48
TEXT	20635	Found Cogg Island	AchievementHelpers.dinky	49
TEXT	20760	Cogg Island	AchievementHelpers.dinky	49
TEXT	20636	Did Gullet A Favor	AchievementHelpers.dinky	50
TEXT	20761	Promise Keeper	AchievementHelpers.dinky	50
TEXT	20637	Zaproponowano przekazanie darowizny na rzecz pomocy po trzęsieniu ziemi	AchievementHelpers.dinky	51
TEXT	20762	Reliefowy dzban	AchievementHelpers.dinky	51
TEXT	20638	Wykonał Ole Switcheroo z repliką flagi	AchievementHelpers.dinky	52
TEXT	20763	Flaga faksymilowa	AchievementHelpers.dinky	52
TEXT	20639	Became A Prize Chum	AchievementHelpers.dinky	53
TEXT	20764	Trofeum Rybackie	AchievementHelpers.dinky	53
TEXT	20640	Czekał cierpliwie, by zobaczyć Carlę	AchievementHelpers.dinky	54
TEXT	20765	Pacjent Obywatel	AchievementHelpers.dinky	54
TEXT	20641	Ahoj! Więcej niż dwadzieścia razy	AchievementHelpers.dinky	55
TEXT	20766	Ahoj tam	AchievementHelpers.dinky	55
TEXT	20642	Pozwólmy uciec lumpowi	AchievementHelpers.dinky	56
TEXT	20767	Na Lamie	AchievementHelpers.dinky	56
TEXT	20643	Znaleziono wszystkie egzemplarze “Na końcu deski”	AchievementHelpers.dinky	57
TEXT	20768	Mól książkowy	AchievementHelpers.dinky	57
TEXT	20857	Samarytanin dentystyczny	AchievementHelpers.dinky	57
TEXT	20858	Daj Stanowi jego szczoteczkę do zębów	AchievementHelpers.dinky	57		UPDATE
TEXT	20878	Admirał Małpa	AchievementHelpers.dinky	58		ADDED
TEXT	20644	Uratowano Wally'ego z Wyspy Małp	AchievementHelpers.dinky	59
TEXT	20769	Uwolnij Wally'ego	AchievementHelpers.dinky	59
TEXT	20879	Zdobyłeś wszystkie nasze niesamowite trofea	AchievementHelpers.dinky	59		ADDED
TEXT	20645	Osiągnij zakończenie w ciągu 2 godzin lub mniej	AchievementHelpers.dinky	60
TEXT	20770	Szybkobiegacz	AchievementHelpers.dinky	60
TEXT	20339	Zdobyto osiągnięcie: %s	AchievementHelpers.dinky	136
TEXT	20403	Róża	ActHelpers.dinky	28
TEXT	20404	Widey Bones	ActHelpers.dinky	40
GUYBRUSH	33312	Nie mogę tego osiągnąć.	ActorHelpers.dinky	38
HOVER	12359	Do ulicy Górnej	Alley.dinky	31
HOVER	12386	Otwórz drzwi	Alley.dinky	40
GUYBRUSH	40729	Wygląda na to, że nie da się ich otworzyć.	Alley.dinky	45
HOVER	12397	Szukaj wskazówek	Alley.dinky	50
HOVER	12387	Przeczytaj znak	Alley.dinky	51
GUYBRUSH	40730	“Tylko dla pracowników”.	Alley.dinky	53
GUYBRUSH	40805	Nie widzę tu nic przydatnego.	Alley.dinky	53
HOVER	12398	Szukaj wskazówek	Alley.dinky	66
GUYBRUSH	40461	Hę?	AlleyPart5.dinky	23
GUYBRUSH	40462	Co?	AlleyPart5.dinky	25
GUYBRUSH	40463	Byłem właśnie głęboko w pełnych grzybów i lawy jaskiniach pod Wyspą Małp™.	AlleyPart5.dinky	28
GUYBRUSH	40464	A teraz jestem... Och nie. Jeszcze nie.	AlleyPart5.dinky	31
HOVER	12360	Otwórz drzwi	AlleyPart5.dinky	39
GUYBRUSH	40668	Wygląda na to, że nie da się ich otworzyć.	AlleyPart5.dinky	44
HOVER	12301	Do ulicy Górnej	AlleyPart5.dinky	59
HOVER	12302	Co do cholery jest tam na dole	AlleyPart5.dinky	59
HOVER	12303	Wróć do środka.	AlleyPart5.dinky	71
HOVER	12306	Powinienem?	AlleyPart5.dinky	122
HOVER	12307	Komentarz do okien	AlleyPart5.dinky	130
GUYBRUSH	40467	Okna są po prostu wklejone. I nawet nie są proste.	AlleyPart5.dinky	132
HOVER	12308	Przeczytaj znaki	AlleyPart5.dinky	138
GUYBRUSH	40468	“Ulica Górna 20 stóp. Sala Piratów, 3 min. spaceru. Dodatkowe toalety na wyspie Dinky”.	AlleyPart5.dinky	140
GUYBRUSH	40690	Musiało się zamknąć, kiedy wyszedłem.	AlleyPart5.dinky	147
HOVER	12366	Odblokuj drzwi	AlleyPart5.dinky	150
HOVER	12383	Przeczytaj znak	AlleyPart5.dinky	175
HOVER	12389	Szukaj wskazówek	AlleyPart5.dinky	175
GUYBRUSH	40727	“Tylko dla pracowników”.	AlleyPart5.dinky	177
GUYBRUSH	40796	Nie widzę tutaj żadnych numerów seryjnych.	AlleyPart5.dinky	178
HOVER	12384	Odblokuj drzwi	AlleyPart5.dinky	180
HOVER	12390	Szukaj wskazówek	AlleyPart5.dinky	198
GUYBRUSH	38561	Łoł! To bardziej niesamowite, niż mogłem sobie wyobrazić.	AltarArrival.dinky	11
GUYBRUSH	34591	{proud}Jestem tu, by porozmawiać z piracką starszyzną o nowej wyprawie!	BarPirates.yack	21
YOUNGPIRATE2	34592	(impatient)Na tyłach.	BarPirates.yack	23
GUYBRUSH	38984	Zamierzam odkryć Tajemnicę Wyspy Małp!	BarPirates.yack	28
YOUNGPIRATE2	38985	Ha! Okaże się, że to koszulka czy coś w tym stylu.	BarPirates.yack	33
YOUNGPIRATE2	38986	Na pewno mop będzie bardzo pomocny.	BarPirates.yack	34
GUYBRUSH	34596	Co takiego pijesz?	BarPirates.yack	39
YOUNGPIRATE2	34597	Coś dla dorosłych!	BarPirates.yack	41
YOUNGPIRATE2	34598	Spadaj.	BarPirates.yack	42
GUYBRUSH	34599	{proud}Jestem tu, by porozmawiać z piracką starszyzną o nowej wyprawie!	BarPirates.yack	51
YOUNGPIRATE4	34600	(weary)Na tyłach.	BarPirates.yack	53
GUYBRUSH	38987	Zamierzam odkryć Tajemnicę Wyspy Małp!	BarPirates.yack	58
YOUNGPIRATE4	38988	(get lost)Cieszę się.	BarPirates.yack	63
YOUNGPIRATE4	38989	Pojedziesz tam na swoim mopie?	BarPirates.yack	64
GUYBRUSH	34605	Och! Właściwie nie jest mój.	BarPirates.yack	65
GUYBRUSH	34607	Ładna spinka do kapelusza.	BarPirates.yack	69
YOUNGPIRATE4	34608	To godło tajnego stowarzyszenia, do którego należę.	BarPirates.yack	72
GUYBRUSH	34609	Naprawdę?	BarPirates.yack	73
YOUNGPIRATE4	34610	Nie bądź śmieszny.	BarPirates.yack	74
YOUNGPIRATE4	34611	Wynoś się, dziwaku.	BarPirates.yack	76
GUYBRUSH	34612	{proud}Jestem tu, by porozmawiać z piracką starszyzną o nowej wyprawie!	BarPirates.yack	83
YOUNGPIRATE1	34613	(duh)Na tyłach.	BarPirates.yack	85
GUYBRUSH	38990	Zamierzam odkryć Tajemnicę Wyspy Małp!	BarPirates.yack	90
YOUNGPIRATE1	34615	Nie brzmi to dla mnie jak piracenie.	BarPirates.yack	95
GUYBRUSH	38991	Nie patrz teraz, ale myślę, że masz pijawkę na brodzie.	BarPirates.yack	99
YOUNGPIRATE1	38992	Zjeżdżaj.	BarPirates.yack	101
YOUNGPIRATE1	34619	Nie zbliżaj się do mnie z tym mopem.	BarPirates.yack	102
GUYBRUSH	34621	Jak to się stało, że wciąż tu jesteś? Bar jest na wpół zawalony i lekko płonie.	BarPirates.yack	109
YOUNGPIRATE4	34622	Spadaj.	BarPirates.yack	112
YOUNGPIRATE4	34623	Jeszcze nie skończyłem mojego drinka.	BarPirates.yack	116
GUYBRUSH	34624	Jestem bliżej niż kiedykolwiek znalezienia Tajemnicy Wyspy Małp!	BarPirates.yack	121
YOUNGPIRATE4	34625	A ja mam to gdzieś.	BarPirates.yack	123
FINICKYPIRATE	34626	Mówię, woźny, jeśli zobaczysz mojego kelnera, powiedz mu, żeby się trochę pośpieszył. Jestem zdecydowanie głodny.	BarPirates.yack	139
GUYBRUSH	34627	Cześć!	BarPirates.yack	143
FINICKYPIRATE	34628	Jesteś moim kelnerem? Chcę doskonałe danie, które jadłem w posiadłości gubernator w zeszłym tygodniu.	BarPirates.yack	145
GUYBRUSH	34629	Ja...	BarPirates.yack	146
FINICKYPIRATE	34630	Nie wiem, jak to się nazywa, ale to było coś w rodzaju gorącego jedzenia.	BarPirates.yack	147
GUYBRUSH	34631	Ale ja nie jestem...	BarPirates.yack	148
FINICKYPIRATE	34632	Miał w sobie składniki czy coś.	BarPirates.yack	149
GUYBRUSH	38993	Nie jestem twoim kelnerem.	BarPirates.yack	150
FINICKYPIRATE	34633	Już to powiedziałem twojemu niekompetentnemu kucharzowi, ale nadal nie przyniósł mi obiadu.	BarPirates.yack	151
GUYBRUSH	38994	Ja tu nie pracuję Nie jestem kelnerem.	BarPirates.yack	152
FINICKYPIRATE	34634	Pośpiesz się!	BarPirates.yack	153
GUYBRUSH	38995	Od razu, sir.	BarPirates.yack	154
FINICKYPIRATE	34635	Kelner, nie rozumiem, dlaczego to tak długo trwa.	BarPirates.yack	156
FINICKYPIRATE	34636	Po prostu przynieś mi to, co gubernator podała mi w zeszłym tygodniu.	BarPirates.yack	157
GUYBRUSH	38996	Oczywiście, sir. Przepraszam za opóźnienie.	BarPirates.yack	158
NED	38671	(to self)Łatwizna, Ned. On nie przyjdzie.	BarebonesIsland.dinky	20
NED	38672	(to self)Siedzi w więzieniu od wielu lat.	BarebonesIsland.dinky	21
NED	38673	(panic)Czy to żagiel? Och nie! Och, czekaj, to mewa.	BarebonesIsland.dinky	22
NED	38674	(to self)Lata i lata i lata. Zapamietaj to.	BarebonesIsland.dinky	23
NED	38675	(to self)Nie ma go już od wielu lat.	BarebonesIsland.dinky	24
NED	38676	(panic)Co to za dźwięk? Och, to tylko fale.	BarebonesIsland.dinky	25
NED	38677	(to self)Zamknięto go na długi czas.	BarebonesIsland.dinky	26
NED	38678	(to self)Trzymajmy się razem, Ned.	BarebonesIsland.dinky	27
NED	38679	(to self)Pomyśl o wszystkich szczęśliwych latach, które będziesz miał, zanim wyjdzie na wolność.	BarebonesIsland.dinky	28
NED	38680	(to self)O jej.	BarebonesIsland.dinky	29
GUYBRUSH	31422	Co dziwne, teraz, kiedy nikogo tu nie ma, ta wyspa wydaje się jeszcze mniejsza.	BarebonesIsland.dinky	82
HOVER	10644	Wejdź na mój statek	BarebonesIsland.dinky	123
HOVER	10645	Natychmiast płyń z powrotem na Wyspę Szpady!	BarebonesIsland.dinky	123
HOVER	10646	Zapytaj o zdjęcie	BarebonesIsland.dinky	141
HOVER	10647	Spójrz na zdjęcie	BarebonesIsland.dinky	141
GUYBRUSH	31423	{point}Ładne podobieństwo do ciebie. Gdzie jest druga połowa?	BarebonesIsland.dinky	160
NED	31424	Bez komentarza.	BarebonesIsland.dinky	163
GUYBRUSH	31425	Ned zapomniał swojego zdjęcia!	BarebonesIsland.dinky	165
HOVER	10648	Zapytaj o zdjęcie	BarebonesIsland.dinky	169
GUYBRUSH	31426	{point}Czy mogę prosić o zdjęcie?	BarebonesIsland.dinky	186
NED	31427	Nie teraz, pakuję się!	BarebonesIsland.dinky	188
NED	38681	Nie! To byłoby dziwne!	BarebonesIsland.dinky	188
HOVER	10649	Mogę tego potrzebować	BarebonesIsland.dinky	192
HOVER	10653	Umieść zdjęcie Neda obok ramki	BarebonesIsland.dinky	198
HOVER	10654	Co znajduje się w skrzyni skarbów?	BarebonesIsland.dinky	215
HOVER	10655	Komentarz do skrzyni	BarebonesIsland.dinky	215
GUYBRUSH	31433	Masz tu bardzo ładną skrzynię. Co w niej jest?	BarebonesIsland.dinky	220
NED	31434	Wszystko, co posiadam. Owoce życia człowieka.	BarebonesIsland.dinky	222
NED	31435	Miarę, według której będę mierzony, gdy mnie już nie będzie.	BarebonesIsland.dinky	222
NED	31436	To głównie papierkowa robota.	BarebonesIsland.dinky	224
GUYBRUSH	31437	Papierkowa robota, co?	BarebonesIsland.dinky	227
NED	31438	Obawiam się, że tak.	BarebonesIsland.dinky	229
HOVER	10656	Zaoferuj pomoc w pakowaniu	BarebonesIsland.dinky	233
GUYBRUSH	31439	Mogę ci pomóc w pakowaniu?	BarebonesIsland.dinky	236
NED	31440	Dam sobie radę! Wystarczy zabrać te dowody do sądu na Brrr Muda!	BarebonesIsland.dinky	238
HOVER	12168	Otwórz skrzynię.	BarebonesIsland.dinky	241
HOVER	12169	Spróbuj włożyć klucz do zamka	BarebonesIsland.dinky	247
HOVER	12170	Powiększ zamek	BarebonesIsland.dinky	253
GUYBRUSH	38682	Nic nie widać, ale ma dużo korozji.	BarebonesIsland.dinky	256
NED	38683	Hej, to moja skrzynia.	BarebonesIsland.dinky	261
NED	38684	Zostaw ją w spokoju.	BarebonesIsland.dinky	261
NED	38685	Przestań. Jestem tutaj.	BarebonesIsland.dinky	261
HOVER	10657	Weź torbę Neda	BarebonesIsland.dinky	268
HOVER	10658	Weź dokumenty finansowe Neda	BarebonesIsland.dinky	268
HOVER	10659	Rozmawiaj z moim niezwyciężonym demonicznym galionem	BarebonesIsland.dinky	285
GUYBRUSH	31441	Hej Murray, to wygląda na świetne miejsce, w którym możesz spędzić resztę swojej śmierci.	BarebonesIsland.dinky	288
MURRAY	31442	Nawet o tym nie myśl, zdradziecki robaku! Pamiętaj, kto dał ci mapę.	BarebonesIsland.dinky	290
GUYBRUSH	31443	A może pochowam cię w ciepłym piasku? Można miło i długo odpoczywać.	BarebonesIsland.dinky	292
MURRAY	31444	Odpocznę, kiedy nie umrę. Co nigdy nie nastąpi.	BarebonesIsland.dinky	294
GUYBRUSH	31445	Jakieś rady, Murray?	BarebonesIsland.dinky	296
MURRAY	31446	Zrezygnuj z Tajemnicy i zajmij się robieniem na drutach.	BarebonesIsland.dinky	298
BOYBRUSH	30002	<behind door>[text][center]Spróbuj TEGO, LeChuck!	Beginning.dinky	29
CHUCKIE	30003	<behind door>(grievous injury)[text][center]Argh!	Beginning.dinky	31
CHUCKIE	30004	<behind door>(badly injured)[text][center]Guybrush! Podejdź tutaj.	Beginning.dinky	35
CHUCKIE	30005	<behind door>(badly injured)[text][center]Teraz delikatnie. Zdejmij moją maskę.	Beginning.dinky	37
BOYBRUSH	30006	<behind door>[text][center]Obiecasz, że przestaniesz się nade mną znęcać?	Beginning.dinky	41
CHUCKIE	30007	<behind door>[text][center]No dobra, dobra, obiecuję!	Beginning.dinky	43
CHUCKIE	30008	<behind door>[text][center]Nie tknę cię palcem, tylko włóż moją nogę z powrotem!	Beginning.dinky	45
GUYBRUSH	40816	<behind door>[text][center]Spróbuj TEGO, LeChuck!	Beginning.dinky	49
JANITOR	30009	<behind door>[text][right]Hej, dzieciaki!	Beginning.dinky	50
LECHUCK	40817	<behind door>(grievous injury)[text][center]Argh!	Beginning.dinky	50
LECHUCK	40818	<behind door>(badly injured)[text][center]Guybrush! Podejdź tutaj.	Beginning.dinky	51
JANITOR	30010	<behind door>[text][right]Nie powinno was tu być!	Beginning.dinky	52
LECHUCK	40819	<behind door>(badly injured)[text][center]Teraz delikatnie. Zdejmij moją maskę.	Beginning.dinky	52
GUYBRUSH	40820	<behind door>[text][center]Obiecasz, że przestaniesz się nade mną znęcać?	Beginning.dinky	53
LECHUCK	40821	<behind door>[text][center]No dobra, dobra, obiecuję!	Beginning.dinky	54
LECHUCK	40822	<behind door>[text][center]Nie tknę cię palcem, tylko włóż moją nogę z powrotem!	Beginning.dinky	55
BOYBRUSH	30011	[overlap][high]Ha, ha, ha!	Beginning.dinky	66
CHUCKIE	30012	[overlap][low]Ha, ha, ha!	Beginning.dinky	67
BOYBRUSH	30013	Co dalej?	Beginning.dinky	80		UPDATE
CHUCKIE	30014	Powygłupiajmy się z nich.  Udawajmy, że to nasi rodzice.	Beginning.dinky	82
BOYBRUSH	30015	Ha, ha! Dobra!	Beginning.dinky	84
BOYBRUSH	30016	Przepraszamy, że uciekliśmy!	Beginning.dinky	94
BOYBRUSH	30017	Pewnie martwiliście się o morderców i sutenerów!	Beginning.dinky	99
CHUCKIE	30018	Bez obaw, znalazłem go!	Beginning.dinky	102
BOYBRUSH	30019	[overlap][right]Ha, ha, ha!	Beginning.dinky	104
CHUCKIE	30020	[overlap][left]Ha, ha, ha!	Beginning.dinky	105
PARKMALE	30021	Um...	Beginning.dinky	116
PARKMALE	30022	Chodź, idziemy.	Beginning.dinky	120
CHUCKIE	30024	Udawajmy, że mam moce, dzięki którym z moich oczu wychodzą błyskawice!	Beginning.dinky	132
SFX	19000	Skrzek!	Beginning.dinky	139
PARKFEMALE	38556	To takie realistyczne.	Beginning.dinky	149
SFX	19001	Skrzek!	Beginning.dinky	152
PARKMALE	38555	Zastanawiam się, czy to jest woda pitna?	Beginning.dinky	156
PARKMALE	30027	Przepraszam chłopcy, czy moglibyście przestać za nami chodzić? To przyprawia o gęsią skórkę.	Beginning.dinky	174
CHUCKIE	30028	[overlap]Tak, sir.	Beginning.dinky	176
BOYBRUSH	30029	[high]Tak, sir.	Beginning.dinky	177
CHUCKIE	30030	Chodź, widziałem tam chatę ze Szkorbut-dogami.	Beginning.dinky	192
BOYBRUSH	30031	Szkorbut-dogi! Nigdy tego nie jadłem!	Beginning.dinky	195
CHUCKIE	30032	No coś ty! Musisz spróbować jednego!	Beginning.dinky	222
CHUCKIE	30033	To najlepsza rzecz, jaką zjesz w swoim życiu, nie oszukuję!	Beginning.dinky	224
BOYBRUSH	30034	Łoł!	Beginning.dinky	226
MURRAY	38805	Naprawdę zostawiasz mnie tutaj po tym, jak dałem ci mapę?!	BelowCliff.dinky	14
MURRAY	38806	Zapłacisz za to, ty samolubny różowy mięczaku!	BelowCliff.dinky	17
HOVER	11800	Jaki to był tytuł?	BelowCliff.dinky	89
HOVER	11801	Elaine jest taka troskliwa	BelowCliff.dinky	89
HOVER	11802	Złap instrukcję naprawy	BelowCliff.dinky	94
HOVER	11803	Rozmawiaj z Murrayem	BelowCliff.dinky	110
GUYBRUSH	32911	Czuję, że wchodzimy w nowy etap naszej znajomości.	BelowCliff.dinky	112
MURRAY	32912	Próbuję opanować swoją radość.	BelowCliff.dinky	114
HOVER	12222	Przywal Murrayowi	BelowCliff.dinky	117
HOVER	11804	Podnieś Murraya	BelowCliff.dinky	131
